기준_년분기_코드,행정동_코드,행정동_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20231,11710680,잠실3동,3274044,1451553,1822491,846077,347618,468505,591509,422103,598233,455016,456835,459068,462268,463847,495316,481696
20231,11710690,잠실4동,1996003,938633,1057371,449336,227166,293583,376410,266214,383295,282711,284168,287901,285214,284706,287486,283818
20231,11710710,잠실6동,2396213,1130298,1265916,340444,335970,443084,463785,350292,462637,351325,358293,358974,362843,355592,314573,294614
20231,11710720,잠실7동,663729,311237,352491,114104,74693,87572,113732,105175,168452,94734,94740,94370,94240,93303,93551,98791
20231,11740515,강일동,4512223,2107138,2405085,1115067,409984,597319,821772,583342,984739,647351,641538,642365,636476,633794,644725,665974
20231,11740520,상일동,3418130,1592211,1825918,637617,309922,536025,653216,499547,781803,488315,490283,489747,490141,489442,483950,486250
20231,11740530,명일1동,4941886,2191745,2750140,918834,520255,658811,806484,736402,1301101,685762,688096,698366,687601,697586,728338,756136
20231,11740540,명일2동,2155497,1021309,1134188,602300,207839,210236,338336,297188,499599,304308,306868,309277,308135,312206,310204,304498
20231,11740550,고덕1동,3825786,1850920,1974864,1243150,290300,424129,672247,475134,720825,544414,545047,548956,547049,541902,546382,552034
20231,11740560,고덕2동,2328314,1120405,1207909,472109,207552,342596,426411,329877,549767,331420,334001,333580,334104,332703,331461,331046
20231,11740570,암사1동,8523114,3991751,4531362,1447348,970792,1266867,1398676,1339683,2099747,1193443,1186365,1188393,1182715,1180848,1267742,1323607
20231,11740580,암사2동,2553967,1210386,1343581,410552,287602,463298,431986,384677,575852,359446,360078,360788,360260,363981,375819,373596
20231,11740590,암사3동,1427755,669358,758398,357002,127755,187370,257215,206150,292264,203971,204084,203867,202497,202602,203702,207031
20231,11740600,천호1동,10126524,4690887,5435636,1707552,1149399,1542165,1587760,1529705,2609942,1436283,1430516,1434606,1422391,1425089,1466072,1511566
20231,11740610,천호2동,11398465,5396108,6002358,1469681,1493664,2023932,1826664,1794879,2789644,1607528,1613198,1619798,1614675,1615028,1661608,1666631
20231,11740620,천호3동,7592234,3593612,3998622,924596,1148155,1384065,1152978,1109016,1873424,1064807,1063252,1067445,1058616,1069273,1122485,1146358
20231,11740640,성내1동,6018792,2762806,3255986,1043127,700969,948453,1027017,928865,1370359,872592,879371,880045,887327,877850,809792,811816
20231,11740650,성내2동,8498919,4007066,4491852,1203234,1134555,1432436,1343554,1293814,2091327,1193149,1189369,1199933,1188492,1189950,1253780,1284247
20231,11740660,성내3동,6790011,3272212,3517798,937210,944898,1040932,1169463,1075253,1622255,958434,962844,968952,966679,967342,974063,991696
20231,11740685,길동,17266648,7956073,9310573,2502007,2135880,2679967,2719352,2683824,4545615,2440338,2444780,2455204,2449164,2456773,2507596,2512795
20231,11740690,둔촌1동,8074,4064,4010,1598,798,1034,1343,1287,2014,1139,1155,1153,1145,1160,1143,1177
20231,11740700,둔촌2동,7298615,3515588,3783027,1447355,815738,1019797,1134465,1089031,1792229,1046100,1046216,1047781,1037875,1039488,1030537,1050618
20231,11200615,금호2?3가동,6545677,2951220,3594458,1107411,675203,1086313,1113656,978601,1584496,922564,912752,920455,910794,910499,973346,995268
20231,11200620,금호4가동,2965226,1332853,1632373,431725,304716,539842,518373,440475,730096,414151,416508,415412,415600,417657,442232,443664
20231,11200645,옥수동,2952609,1327059,1625549,495506,296115,519271,532426,414758,694532,415208,417426,419685,418747,424962,437101,419478
20231,11200650,성수1가1동,3159665,1550278,1609387,329794,582355,728368,513002,463827,542320,457909,465714,465816,470002,467853,424178,408193
20231,11200660,성수1가2동,5582629,2703115,2879514,566532,1156961,1321708,989569,715335,832524,824241,851533,854792,868086,859222,691854,632901
20231,11200670,성수2가1동,5261695,2704343,2557352,577952,788230,1004155,811619,948499,1131239,754773,761251,768234,772912,767570,728164,708790
20231,11200690,성수2가3동,5606871,2859219,2747653,440960,1291870,1271766,987597,779625,835054,858973,878707,883683,904519,881220,627387,572382
20231,11200720,송정동,3025811,1539192,1486620,276905,654927,567449,479674,443941,602916,436413,436539,436792,437500,432393,418487,427688
20231,11200790,용답동,3414654,1676322,1738332,296076,645995,551229,524179,565882,831293,486131,486934,487884,484752,484898,484231,499825
20231,11215710,화양동,9565693,4529401,5036292,934970,4096453,1663878,988512,828444,1053436,1321338,1340363,1350338,1348731,1374081,1447337,1383507
20231,11215730,군자동,5628359,2751317,2877042,578734,1585496,1104637,772619,679609,907264,804817,809532,812769,812083,800604,788596,799956
20231,11215740,중곡1동,4018531,1938303,2080228,461464,690383,815486,602899,603018,845282,565274,567571,570513,564894,564844,589728,595707
20231,11215750,중곡2동,4740374,2178122,2562252,716535,693997,844585,740880,740726,1003652,672258,672486,672143,668816,665509,683345,705817
20231,11215760,중곡3동,4873100,2289859,2583242,624123,664371,829908,709756,834611,1210330,688636,681867,686980,679661,683680,713166,739110
20231,11215770,중곡4동,6607475,3026970,3580506,902704,874357,1018696,933339,1106958,1771422,929797,922806,925925,916983,913321,974606,1024038
20231,11215780,능동,2371041,1078090,1292951,291174,475542,523076,353652,308596,419000,334554,339596,341137,339813,338903,340436,336601
20231,11215810,광장동,6094173,2747990,3346183,1697648,654090,676652,1164220,900349,1001215,878130,880058,883196,881005,875943,849648,846194
20231,11215820,자양1동,7996416,3767706,4228710,949657,1489779,1448096,1263474,1198684,1646725,1141014,1138677,1141885,1136503,1133407,1147087,1157844
20231,11215830,자양2동,5302118,2505655,2796462,930092,661392,894196,887761,759761,1168917,751636,748920,747563,745684,744695,772090,791532
20231,11215840,자양3동,6732878,3117774,3615103,1279250,946033,1060665,1079709,1015399,1351821,951472,952400,955723,949326,957739,979964,986254
20231,11215847,자양4동,8262139,3875352,4386787,849213,1688757,1399890,1206309,1329831,1788138,1161966,1162538,1160630,1160451,1180582,1226894,1209076
20231,11215850,구의1동,7954380,3746572,4207808,1051569,1485694,1548621,1266543,1128549,1473403,1131876,1126410,1127949,1120282,1121523,1151740,1174600
20231,11215860,구의2동,5729816,2545641,3184177,1015598,767338,832424,952081,869889,1292487,806541,807864,805589,801360,797118,844804,866541
20231,11215870,구의3동,6886098,3154008,3732090,1434961,905580,1018695,1159300,1060809,1306753,971499,973127,980264,978301,988384,1011172,983352
20231,11230536,용신동,14334380,7013470,7320910,1268639,2548468,2462279,2288788,2258393,3507811,2060077,2068954,2083669,2090046,2088950,1991522,1951162
20231,11230545,제기동,12572168,6060424,6511743,1389215,2756421,1490884,1597615,1758735,3579298,1814243,1827986,1820647,1832651,1808374,1768009,1700258
20231,11230560,전농1동,10678688,5124576,5554111,1516154,2048355,1547669,1577441,1527877,2461190,1514306,1522289,1518420,1509173,1510386,1547251,1556863
20231,11230570,전농2동,2517347,1158150,1359196,518173,292924,309973,406828,369177,620270,357891,358197,357155,355451,353099,361942,373612
20231,11230600,답십리1동,6752617,3128821,3623796,1165213,814862,1140338,1186836,967344,1478024,956752,954407,962887,958158,960772,979123,980518
20231,11230610,답십리2동,6822487,3210589,3611899,954506,751267,1115379,1166473,1082425,1752438,959602,959744,960796,960418,961868,1004633,1015426
20231,11230650,장안1동,9196864,4584482,4612382,1042844,1230520,1752123,1652545,1430786,2088047,1311448,1314888,1322166,1323948,1323505,1298634,1302275
20231,11230660,장안2동,7293520,3467063,3826460,1401284,799788,1131424,1286207,1098921,1575897,1027388,1027387,1030825,1031556,1033607,1070087,1072673
20231,11230705,청량리동,6464283,3086407,3377876,623019,842261,805815,885276,1038138,2269773,909080,914029,907839,907097,911059,951905,963272
20231,11230710,회기동,5455906,2396935,3058971,746874,2205296,631250,528679,510434,833372,784901,795071,788493,795566,788645,756474,746758
20231,11230720,휘경1동,5907306,2639148,3268159,696317,1837086,799084,720581,728526,1125711,832807,838300,835056,832389,832637,868038,868080
20231,11230730,휘경2동,4871475,2303478,2567997,656361,1437316,643063,590784,592829,951123,697772,698880,694193,694195,678453,688472,719513
20231,11230740,이문1동,9120139,4283925,4836214,1200121,3354245,988898,1008639,1023670,1544568,1306678,1320719,1304841,1309953,1294951,1281463,1301534
20231,11230750,이문2동,3951702,1875282,2076420,663053,553505,482597,651386,577548,1023613,560167,557121,557526,553133,553634,577577,592546
20231,11260520,면목2동,6102476,2943147,3159329,909561,742390,898998,935328,1081200,1535000,861416,857266,860804,855387,852519,892482,922602
20231,11260540,면목4동,5325776,2549561,2776214,817810,642265,743777,859916,855659,1406349,752361,746461,745661,742490,744314,781168,813318
20231,11260550,면목5동,2354230,1107339,1246891,331048,249841,376514,379542,420000,597286,330278,328758,330417,325321,326277,349042,364138
20231,11260565,면목본동,9750543,4547064,5203480,1121380,1400008,1585952,1400215,1797387,2445603,1379349,1374572,1369776,1369524,1372483,1428139,1456702
20231,11260570,면목7동,7014910,3304502,3710409,915126,860974,1025893,1073077,1185418,1954423,990342,978606,984466,974888,978355,1037826,1070427
20231,11260575,면목3?8동,6453303,3035559,3417744,809774,955180,973682,992504,1102404,1619760,918142,916639,906510,911255,910899,939629,950227
20231,11260580,상봉1동,5219916,2432358,2787558,852787,663989,865195,758800,820215,1258931,743641,740853,735808,735570,734637,755833,773576
20231,11260590,상봉2동,7345930,3468347,3877583,638580,1369076,1498892,1070438,1168168,1600776,1018597,1021729,1031666,1023679,1043118,1115925,1091214
20231,11260600,중화1동,5474643,2540123,2934521,929413,657465,865590,748156,842966,1431051,776559,773297,780003,769356,766675,789007,819747
20231,11260610,중화2동,8324578,4052379,4272199,1030171,1038479,1223640,1173638,1461450,2397199,1175987,1165438,1164855,1162094,1167682,1230677,1257849
20231,11260620,묵1동,7492861,3506759,3986103,1180138,1039788,1082829,1160706,1150823,1878579,1053074,1048927,1050220,1043008,1044603,1107462,1145568
20231,11260630,묵2동,5918727,2740665,3178061,811272,806896,925533,928448,988426,1458150,832369,831682,833498,824863,829622,876270,890424
20231,11260655,망우본동,10159684,4705021,5454664,1393175,1263719,1614653,1582882,1682207,2623047,1422810,1412827,1413927,1410626,1418296,1519085,1562113
20231,11260660,망우3동,4410286,2085082,2325204,590627,555979,582675,597676,789836,1293496,628827,625318,617974,618372,616124,635105,668570
20231,11260680,신내1동,5546287,2514565,3031722,1102321,577496,738761,810979,849727,1467002,785264,777561,780740,773764,782918,811560,834482
20231,11260690,신내2동,1929408,890104,1039304,356483,203366,271406,283322,301114,513715,276131,275175,275645,274489,275084,274396,278485
20231,11290525,성북동,4199154,1891952,2307202,648691,652538,663013,659202,649694,926017,597360,602719,602557,602634,600495,597411,595979
20231,11290555,삼선동,10200646,4601810,5598836,1564781,2165181,1586838,1516774,1457182,1909890,1454635,1467186,1469677,1476127,1486806,1446393,1399822
20231,11290575,동선동,8121948,3436556,4685392,1423839,2170717,1190173,1068784,984785,1283650,1139583,1146054,1151569,1147279,1161414,1195468,1180580
20231,11290580,돈암1동,2900189,1303787,1596403,566896,329767,364015,416101,447648,775763,412651,410057,410119,410310,411154,421788,424110
20231,11290590,돈암2동,2861649,1300345,1561303,683883,295782,372131,507718,427497,574637,399304,398475,401285,397855,396483,423975,444271
20231,11290600,안암동,6957874,3448983,3508891,902723,2659620,915427,708430,729443,1042230,1029714,1046228,1029569,1050982,1012840,904839,883704
20231,11290610,보문동,5838233,2700813,3137421,830284,1003306,913931,867521,906694,1316497,827071,826167,829643,826339,820671,840228,868116
20231,11290620,정릉1동,5005853,2270520,2735333,1051131,580272,631355,859345,750808,1132940,702929,694454,698691,695018,694592,749070,771099
20231,11290630,정릉2동,5878391,2667024,3211368,1069266,783456,819773,895364,899117,1411416,828645,824589,828602,821337,821482,861829,891910
20231,11290640,정릉3동,3043171,1484482,1558689,447400,808405,335491,356967,404577,690331,426807,429452,426971,423782,421951,451829,462378
20231,11290650,정릉4동,3303795,1538765,1765030,550000,484219,438122,507641,483733,840079,468270,466703,462213,466169,458558,481117,500764
20231,11290660,길음1동,6996513,3130675,3865837,2100233,614162,767771,1315887,921198,1277260,986350,987298,990137,993163,991252,1024658,1023653
20231,11290685,길음2동,4992259,2242573,2749686,1008068,553451,699731,893331,739828,1097848,686366,692579,699411,693198,698840,762153,759712
20231,11290705,종암동,11017354,5095008,5922349,2015787,1800920,1400587,1655455,1659335,2485269,1559188,1560908,1560519,1553670,1554673,1601850,1626549
20231,11290715,월곡1동,7408128,3366800,4041327,1531681,861997,1002159,1181270,1140805,1690216,1057276,1051532,1056688,1053892,1046280,1061054,1081406
20231,11290725,월곡2동,6089260,2763286,3325974,947722,1046597,896731,863301,913359,1421550,864996,866483,862013,876695,861462,870419,887194
20231,11290760,장위1동,7189465,3272342,3917124,1230866,938147,987689,1081721,1195175,1755868,1020537,1012732,1006648,999549,998800,1053145,1098054
20231,11290770,장위2동,4918446,2276235,2642210,618552,669136,687783,724516,796693,1421764,704889,688721,693093,690909,693139,705314,742383
20231,11290780,장위3동,2829835,1390686,1439151,433453,415442,416569,448650,426877,688844,405171,400417,401345,399446,396114,405482,421860
20231,11290810,석관동,10355708,4837861,5517846,1595722,1522593,1429334,1489930,1597000,2721126,1468182,1463012,1460219,1460277,1454408,1500109,1549500
20231,11305534,삼양동,11666783,5540793,6125988,1830315,1386106,1390548,1719719,1940686,3399410,1643507,1632550,1640871,1633047,1623855,1717668,1775285
20231,11305535,미아동,7981052,3747323,4233730,802723,1429894,1040462,1104445,1372694,2230833,1134973,1132233,1135160,1133415,1139365,1155259,1150647
20231,11305545,송중동,12583854,5684077,6899776,1868984,1665641,1679757,1937771,2047434,3384266,1779983,1779332,1784217,1770552,1789604,1841055,1839110
20231,11305555,송천동,12840550,5953205,6887346,1949127,1409647,1542897,1978998,2220287,3739594,1819935,1815016,1813556,1801769,1808349,1870182,1911742
20231,11305575,삼각산동,2882047,1325307,1556739,716540,236613,322965,517736,431423,656770,405223,402843,406117,400807,402349,426662,438046
20231,11305595,번1동,6781467,3200249,3581217,778004,1175327,954967,1039523,1073673,1759972,965852,960066,962536,957140,962676,979618,993579
